avg price;overall_rating;nation;league;skills;weakfoot;revision;pac;sho;pas;dri;def;phy
700;77;England;Premier League;3;3;Normal;84;70;63;75;38;79
1700;82;Denmark;Bundesliga;3;4;Normal;77;73;74;75;83;82
231000;90;Egypt;Premier League;4;3;Normal;93;86;81;89;45;74
10500;76;England;Premier League;2;5;iF;74;68;73;71;78;80
3233;83;England;Premier League;3;3;Normal;64;70;83;77;78;80
10067;84;England;Bundesliga;5;4;CL;88;72;77;90;36;60
967;81;Spain;LaLiga Santander;3;4;Normal;76;79;66;78;45;69
18333;84;France;Ligue 1 Conforama;2;3;iF;63;46;68;68;85;77
1033;78;France;Ligue 1 Conforama;2;3;Normal;60;37;56;55;76;83
883;75;Belgium;Belgium Pro League;4;4;Normal;71;73;74;76;47;75
800;78;Argentina;SAF;2;3;Normal;68;53;68;68;77;77
700;80;Uruguay;LaLiga Santander;3;3;Normal;64;80;68;73;32;79
1200;79;italy;Serie A TiM;4;4;Normal;85;74;71;82;44;64
500;76;Japan;Meiji Yasuda J1 League;3;4;Normal;81;75;67;76;30;65
900;80;Uruguay;Serie A TiM;4;3;CL;67;68;77;80;76;74
1000;76;Germany;Bundesliga;2;3;Normal;59;36;60;60;74;79
700;78;Chile;Serie A TiM;3;4;Normal;68;47;65;70;77;84
767;75;Morocco;Eredivisie;4;5;CL;73;74;74;78;36;57
480000;85;italy;icons;2;3;icon;73;66;76;74;90;88
1000;75;Belgium;Belgium Pro League;2;2;Normal;51;41;46;40;75;81
367;75;Greece;Eredivisie;3;3;Normal;53;76;65;65;20;78
1067;80;Spain;Premier League;4;4;Normal;88;73;75;87;30;56
933;77;Argentina;Serie A TiM;2;3;CL;52;32;55;59;78;80
633;79;Holland;Belgium Pro League;3;4;Normal;60;74;79;70;75;79
1300;75;Portugal;LaLiga Santander;4;2;Normal;92;68;68;80;29;56
733;76;Holland;Süper Lig;3;2;CL;60;64;68;70;74;85
1533;81;Brazil;CSL;4;4;Normal;67;73;79;79;71;72
1933;80;Germany;Bundesliga;3;3;Normal;61;47;75;76;78;66
683;79;Colombia;Premier League;3;4;Normal;73;64;72;73;78;80
654000;88;Brazil;Premier League;4;4;Halloween;80;84;82;89;80;85
900;77;Spain;LaLiga Santander;2;3;Normal;32;33;51;50;77;79
1700;82;Portugal;Liga NOS;4;3;CL;93;71;74;86;50;52
1133;75;Argentina;LiGA Bancomer MX;2;3;Normal;33;33;52;57;76;73
4433;80;Brazil;Ukraine Liga;4;2;CL;82;66;74;81;75;75
1333;76;Switzerland;Bundesliga;3;4;Normal;75;71;67;75;39;75
2400;83;Spain;Serie A TiM;4;4;CL;65;78;78;82;74;69
633;76;Spain;LaLiga Santander;3;3;Normal;66;61;72;74;69;73
800;77;Serbia;LaLiga Santander;3;2;Normal;63;70;75;68;73;85
1467;81;Hungary;Bundesliga;2;3;CL;52;37;52;56;82;80
533333;88;italy;icons;5;4;icon;70;79;91;90;66;64
933;78;Holland;Serie A TiM;3;2;CL;83;62;70;77;75;75
322667;89;France;Premier League;2;3;Normal;78;65;77;81;87;83
1100;80;England;Premier League;3;3;CL;70;58;77;83;71;66
600;76;Colombia;LiGA Bancomer MX;3;4;Normal;85;77;73;76;38;82
3667;75;Argentina;Liga NOS;2;2;Normal;66;38;53;49;76;74
817;76;Japan;Bundesliga;3;4;Normal;75;72;65;78;44;67
517;75;Portugal;League of Russia;3;4;Normal;76;73;59;68;41;79
1033;75;Germany;Bundesliga;2;2;Normal;65;40;53;59;77;70
432333;89;Spain;icons;2;3;icon;71;66;75;70;90;84
1000;80;Argentina;SAF;4;3;Normal;71;79;72;75;58;86
850;78;Belgium;Meiji Yasuda J1 League;2;3;Normal;64;61;70;61;77;69
2600;79;France;Premier League;5;4;Normal;93;70;70;86;23;63
600;75;Argentina;LiGA Bancomer MX;3;3;Normal;72;70;74;75;65;70
1100;82;Brazil;LaLiga Santander;4;4;Normal;69;82;68;75;40;81
950;76;Ecuador;LiGA Bancomer MX;4;4;Normal;83;72;71;78;44;48
967;80;Argentina;SAF;4;4;Normal;86;75;73;84;58;68
1467;76;Colombia;Liga NOS;3;4;Normal;75;72;72;74;68;79
1033;80;Argentina;Premier League;4;4;Normal;75;73;79;83;61;67
700;75;Norway;Hellas Liga;3;3;CL;83;55;71;76;69;73
18000;82;Portugal;LaLiga Santander;4;3;Normal;92;57;69;81;77;75
57833;86;Brazil;Premier League;4;4;Normal;77;82;80;87;61;78
1767;81;italy;Serie A TiM;3;4;Normal;64;76;76;76;79;79
717;78;Spain;LaLiga Santander;2;3;Normal;43;69;69;65;79;80
1433;78;France;Serie A TiM;3;3;Normal;85;63;73;78;74;75
987667;90;Bulgaria;icons;4;3;icon;90;90;87;90;48;84
667;78;England;Premier League;2;3;Normal;59;28;51;58;78;80
900;79;Brazil;Liga NOS;3;3;Normal;82;75;60;75;48;80
22167;86;Sweden;Major League Soccer;5;4;iF;57;89;79;80;35;79
750;78;Spain;LaLiga Santander;2;3;Normal;44;69;73;71;77;77
156000;85;italy;icons;3;3;icon;74;86;65;79;35;62
584000;87;England;icons;4;4;icon;88;83;82;87;40;82
1633;82;Germany;Bundesliga;4;4;CL;67;74;82;84;64;70
717;77;Brazil;Hellas Liga;3;4;Normal;74;70;75;76;74;72
1733;76;Scotland;Premier League;3;3;Normal;88;59;70;74;71;81
1333;76;England;Premier League;4;3;CL;74;64;74;79;55;55
983;79;Ghana;Serie A TiM;4;3;Normal;74;68;78;82;79;74
1633;79;France;Ligue 1 Conforama;3;4;CL;74;61;75;75;77;73
500;75;italy;Serie A TiM;3;4;Normal;78;65;75;75;71;76
2667;78;Brazil;Ligue 1 Conforama;4;3;Normal;79;60;74;79;75;78
338333;87;England;icons;2;3;icon;70;60;78;73;90;83
2933;78;Brazil;Ligue 1 Conforama;2;2;CL;51;49;58;56;77;87
1000;75;France;Bundesliga;3;3;Normal;76;64;74;75;69;75
900;78;Switzerland;Bundesliga;3;3;Normal;71;77;71;80;44;68
172333;89;Argentina;Premier League;4;4;CL;80;90;77;88;33;74
394667;88;Portugal;icons;4;4;icon;82;80;87;86;47;76
800;82;Austria;CSL;4;4;Normal;80;79;77;81;47;82
3400;82;Germany;Bundesliga;4;3;Normal;92;76;74;84;34;71
11417;75;Colombia;Liga Dimayor;3;3;iF;83;71;71;75;49;76
2300;80;France;Premier League;2;3;CL;64;51;59;56;78;83
750;78;Switzerland;Serie A TiM;4;3;CL;66;69;75;75;70;69
500;76;Holland;Eredivisie;2;2;Normal;68;59;67;71;73;77
500;75;Holland;League of Russia;3;3;Normal;71;71;71;71;61;73
828000;90;Brazil;icons;3;4;icon;90;63;80;83;87;84
850;78;Brazil;Bundesliga;4;4;Normal;62;76;80;83;44;62
1100;78;Spain;LaLiga Santander;3;3;CL;76;61;71;73;78;71
1633;80;Germany;Bundesliga;2;4;CL;65;51;62;61;82;77
5133;79;Morocco;Bundesliga;3;2;CL;92;62;72;80;74;74
3700;83;Germany;Ligue 1 Conforama;4;5;CL;77;79;81;86;55;63
7333;85;Sweden;Major League Soccer;5;4;Normal;56;88;77;78;34;78
700;79;Argentina;SAF;3;4;Normal;67;71;76;75;75;78
22500;84;Spain;Premier League;3;3;iF;69;77;82;80;83;82
10750;79;Togo;UAE Gulf League;2;4;iF;84;76;67;72;31;80
800;75;italy;Serie A TiM;3;3;Normal;68;55;65;71;78;70
1000;78;Kenya;Premier League;2;3;CL;51;65;67;70;79;82
767;77;italy;LaLiga Santander;3;2;Normal;77;42;66;73;76;76
4767;77;Brazil;LaLiga Santander;4;3;CL;84;66;75;79;72;73
270333;87;Portugal;icons;4;3;icon;80;77;87;87;45;63
15250;82;Russia;Ligue 1 Conforama;4;4;iF;84;76;79;84;68;70
13917;85;Spain;LaLiga Santander;3;3;CL;81;47;78;81;82;80
1333;75;Germany;Bundesliga 2;3;4;Normal;70;78;77;73;35;61
1433;77;Holland;Ligue 1 Conforama;2;2;CL;76;46;66;67;78;77
900;77;Togo;Ligue 1 Conforama;3;3;Normal;79;68;77;78;36;59
1700;75;Uruguay;LaLiga Santander;2;3;Normal;61;41;48;55;75;77
805333;91;italy;icons;5;4;icon;88;82;89;90;38;60
950;75;France;Bundesliga;3;3;Normal;83;73;67;76;47;75
2000;82;Holland;Bundesliga;2;3;Normal;50;82;57;66;45;80
700;78;Cape Verde islands;Saudi Professional League;4;4;Normal;83;74;68;77;35;76
500;76;Holland;Hellas Liga;3;3;Normal;73;70;76;78;33;60
1100;76;Brazil;EFL Championship;4;3;Normal;79;73;71;80;39;64
1067;80;Portugal;LaLiga Santander;5;4;Normal;82;80;74;81;40;70
667;77;Turkey;Premier League;3;4;Normal;71;77;66;73;36;73
517;76;Brazil;Liga NOS;4;3;Normal;76;72;70;78;41;69
27583;89;Senegal;Serie A TiM;2;3;Normal;71;28;54;68;89;87
550;76;Sweden;LaLiga Santander;4;3;Normal;61;77;68;73;41;74
986667;89;Germany;icons;4;4;icon;78;87;88;82;78;88
817;79;Switzerland;Liga NOS;3;2;CL;71;77;67;72;47;86
1767;76;Russia;League of Russia;3;4;Normal;80;74;65;76;33;63
600;80;Spain;LaLiga Santander;3;3;Normal;77;79;59;77;31;72
800;79;Paraguay;Premier League;2;3;Normal;56;40;52;52;80;79
1367;79;Brazil;CSL;4;4;Normal;92;76;73;82;42;72
3067;82;Spain;LaLiga Santander;2;4;Normal;74;37;66;65;81;79
2167;75;England;Premier League;4;3;CL;87;67;68;75;64;62
11500;81;England;Scottish Premiership;3;4;iF;72;88;66;81;31;61
3533;76;Cameroon;Ligue 1 Conforama;4;4;CL;76;71;68;77;37;71
633;77;Argentina;SAF;4;4;Normal;67;79;73;80;27;66
767000;90;France;LaLiga Santander;4;3;OTW;82;88;86;90;58;73
753000;91;Belgium;LaLiga Santander;4;4;OTW;91;83;86;94;35;66
1267;82;italy;Serie A TiM;3;5;Normal;77;81;57;77;41;82
967;76;France;Ligue 1 Conforama;4;3;Normal;82;76;73;75;34;64
20333;86;Morocco;Eredivisie;4;2;iF;81;76;88;85;51;67
567;76;Spain;EFL Championship;4;3;Normal;70;73;76;78;46;60
800;75;Mexico;LiGA Bancomer MX;3;2;Normal;85;61;70;74;71;74
6967;79;England;Premier League;4;2;Normal;87;50;63;78;80;72
1567;80;Spain;LaLiga Santander;2;3;CL;79;49;72;71;79;77
683;75;Belgium;Belgium Pro League;3;4;CL;74;75;72;77;48;70
1233;76;Denmark;Süper Lig;2;2;Normal;66;40;59;56;75;80
600;79;England;Premier League;4;5;Normal;70;73;77;80;56;73
3500;83;Switzerland;Bundesliga;2;3;Normal;78;45;68;72;83;80
867;77;Austria;Bundesliga;3;3;Normal;83;65;73;77;73;73
533;76;Brazil;Liga NOS;4;3;Normal;70;70;73;77;31;46
533;76;Cape Verde islands;Saudi Professional League;4;3;Normal;85;71;70;78;29;58
12333;84;Spain;Premier League;2;3;CL;70;55;77;73;85;76
31583;89;England;Premier League;3;4;CL;70;91;79;81;47;83
500;75;Algeria;Hellas Liga;4;4;Normal;72;75;69;75;43;67
1200;75;Brazil;Saudi Professional League;3;1;;73;57;72;72;71;71
1286667;90;italy;icons;4;5;icon;85;90;85;92;42;69
2200;83;Spain;LaLiga Santander;3;4;Normal;81;79;71;79;31;72
800;80;England;Premier League;3;3;Normal;70;58;77;83;71;66
1900;81;Portugal;Ligue 1 Conforama;2;3;CL;36;38;54;61;81;76
1067;80;Croatia;Premier League;2;4;Normal;54;40;59;63;80;78
479000;87;Wales;icons;3;4;icon;86;88;70;83;41;79
1900;80;France;LaLiga Santander;3;3;CL;70;66;75;78;78;77
663000;87;italy;icons;4;5;icon;87;70;82;82;86;85
68667;84;France;Premier League;3;3;iF;72;78;76;80;83;84
3600;81;italy;Serie A TiM;4;3;Normal;82;77;76;80;77;73
800;75;Portugal;Liga NOS;3;3;Normal;62;62;72;73;75;75
5800;84;Brazil;CSL;4;3;Normal;72;81;77;80;78;85
1367;77;Germany;Bundesliga;3;3;Normal;81;52;77;75;70;72
650;77;Egypt;Premier League;4;5;Normal;84;74;73;79;35;65
733;75;France;Ligue 1 Conforama;3;2;Normal;57;74;52;67;27;79
1022000;89;Brazil;icons;5;4;icon;85;82;87;90;43;70
436667;86;England;icons;3;4;icon;75;86;85;82;70;76
1167;75;France;Ligue 1 Conforama;3;3;Normal;76;73;72;74;32;68
700;78;italy;Serie A TiM;3;3;Normal;60;76;51;69;37;78
900;79;Belgium;Ligue 1 Conforama;2;3;Normal;75;42;63;69;79;78
5933;80;France;Premier League;3;3;CL;81;51;77;77;77;77
1000;78;France;Ligue 1 Conforama;4;4;Normal;89;70;72;81;33;60
500;78;Mexico;Major League Soccer;3;4;Normal;72;67;78;78;68;70
7967;84;Germany;Bundesliga;4;4;CL;90;82;75;85;43;69
533;77;Portugal;Liga NOS;3;4;Normal;69;71;76;78;71;68
1233;82;Guinea;Premier League;4;4;Normal;71;73;76;88;65;66
1433;82;Ghana;LaLiga Santander;3;3;Normal;73;72;77;77;79;84
700;77;Scotland;Scottish Premiership;4;3;Normal;93;72;69;79;48;65
83333;86;France;Ligue 1 Conforama;4;4;Halloween;85;80;84;84;40;82
500;76;Chile;Saudi Professional League;5;3;Normal;61;71;76;78;50;50
3300;78;Argentina;Bundesliga;2;2;Normal;75;56;61;54;78;77
479000;89;France;icons;4;4;icon;82;90;68;80;43;76
867;75;Portugal;Premier League;3;3;Normal;80;60;71;77;70;77
1800;76;France;LaLiga Santander;2;4;CL;61;42;53;51;74;79
26167;81;Brazil;Bundesliga;4;2;UCL LiVE;86;53;79;82;78;77
967;76;Serbia;Liga NOS;4;3;CL;75;69;74;82;57;51
633;75;Spain;LaLiga Santander;3;3;Normal;67;76;58;75;27;69
56167;87;italy;Serie A TiM;3;4;iF;81;87;65;82;40;77
700;76;Germany;Bundesliga 2;3;4;Normal;58;75;59;67;35;75
550;75;Argentina;SAF;3;3;Normal;66;58;69;72;70;77
1000;78;Côte d'ivoire;Belgium Pro League;2;3;CL;76;46;52;70;78;79
500;75;Norway;Eliteserien;3;4;Normal;65;69;77;74;47;51
13500;84;Argentina;Serie A TiM;4;4;iF;84;82;71;85;43;86
500;75;Slovenia;Süper Lig;4;3;Normal;70;70;74;74;52;59
717;77;Belgium;Serie A TiM;3;4;Normal;91;61;70;79;71;78
29000;89;Spain;LaLiga Santander;3;3;Normal;42;62;80;81;85;80
733;79;Uruguay;Serie A TiM;4;4;Normal;70;58;78;81;70;74
11167;78;Eritrea;Allsvenskan;3;2;iF;62;78;73;75;51;81
767;75;Côte d'ivoire;Ligue 1 Conforama;2;2;Normal;51;32;57;51;74;80
876667;90;Portugal;icons;4;4;icon;90;86;88;91;40;78
7600;85;Belgium;Serie A TiM;3;4;Normal;75;82;73;72;35;84
850;81;Spain;Premier League;4;3;Normal;69;67;79;84;68;68
3267;83;France;Serie A TiM;3;3;CL;73;74;79;81;77;80
2167;82;Spain;LaLiga Santander;3;3;Normal;75;82;79;82;39;61
850;75;Ghana;Liga NOS;3;4;Normal;92;72;65;77;39;67
1500;75;Switzerland;Raiffeisen Super League;3;3;Normal;82;70;68;74;33;69
8933;85;Spain;LaLiga Santander;3;4;CL;68;75;86;82;74;79
750;76;France;LaLiga Santander;4;5;Normal;56;70;74;75;68;65
29833;86;Holland;Serie A TiM;2;4;iF;68;61;67;70;85;85
800;75;Czech Republic;Süper Lig;3;3;Normal;79;65;69;73;73;75
1100;77;Holland;Premier League;3;4;CL;64;77;77;75;70;70
14083;84;Holland;Eredivisie;4;2;iF;90;78;79;88;41;75
27750;80;France;LaLiga Santander;4;5;CL;89;64;73;79;75;81
633;77;Spain;LaLiga Santander;3;4;Normal;77;78;64;78;43;69
1363667;86;France;icons;3;3;icon;81;75;80;79;86;89
363333;87;Brazil;Bundesliga;5;4;iF;80;82;86;91;53;65
1400;81;Germany;Serie A TiM;3;4;Normal;70;68;77;79;81;84
806667;87;Spain;icons;3;5;icon;90;86;75;89;40;64
18833;86;Germany;Bundesliga;3;4;CL;72;69;86;84;79;78
22417;85;italy;Premier League;3;3;iF;57;64;87;83;73;75
500;76;Norway;Scottish Premiership;4;4;;78;71;75;76;39;63
106333;88;England;Premier League;4;3;CL;93;79;78;89;45;57
1233;81;Austria;Bundesliga;3;4;CL;74;80;76;79;57;77
29583;89;italy;Serie A TiM;2;3;Normal;68;46;58;62;90;82
1357333;92;Brazil;icons;5;4;icon;90;86;92;94;41;67
2133;81;France;LaLiga Santander;3;4;CL;85;79;74;77;43;67
2000;78;Germany;Bundesliga;3;4;Normal;76;77;51;68;38;79
1700;75;Germany;Bundesliga;2;3;Normal;66;39;53;60;75;71
683;77;Brazil;Saudi Professional League;3;4;Normal;70;77;76;73;61;74
18500;76;England;EFL League One;3;3;iF;78;75;63;74;50;78
2500;75;Brazil;Ligue 1 Conforama;3;3;CL;69;57;68;70;73;74
8800;76;Spain;LaLiga Santander;3;3;Normal;42;64;72;65;73;72
3200;82;Spain;Ligue 1 Conforama;3;4;Normal;70;72;78;80;82;77
711333;87;France;icons;2;3;icon;84;47;61;61;85;87
833;78;italy;Serie A TiM;2;2;CL;54;37;57;59;80;70
1200;81;Argentina;Serie A TiM;4;4;CL;81;77;68;82;40;83
850;81;Mexico;LaLiga Santander;4;2;Normal;68;68;81;82;72;68
600;75;Spain;LaLiga Santander;3;3;Normal;68;53;72;74;75;65
1400;77;Mexico;LiGA Bancomer MX;3;5;Normal;76;72;75;75;75;69
833;76;Spain;LaLiga Santander;3;3;Normal;61;72;77;77;55;63
1933;75;Switzerland;Raiffeisen Super League;3;4;Normal;66;73;80;72;71;71
367;75;Senegal;Süper Lig;3;4;Normal;61;77;66;74;38;66
12833;86;italy;Ligue 1 Conforama;4;4;Normal;65;60;84;90;79;66
1600;78;France;Ligue 1 Conforama;3;3;Normal;75;71;76;80;33;58
500;76;Morocco;Saudi Professional League;3;2;Normal;62;62;71;73;71;77
600;79;Colombia;LaLiga Santander;3;2;Normal;70;76;64;76;33;66
800;76;England;Premier League;3;3;Normal;71;59;73;75;74;67
950;76;Morocco;Bundesliga;5;3;Normal;81;60;71;81;44;46
667;75;Madagascar;Ligue 1 Conforama;2;2;Normal;67;44;61;60;74;78
53333;87;Argentina;Ligue 1 Conforama;5;2;iF;85;82;85;88;49;69
102000;87;Spain;LaLiga Santander;3;3;Halloween;86;86;87;87;37;68
8200;85;Belgium;Bundesliga;4;4;Normal;73;74;80;80;83;81
15917;85;Mexico;Major League Soccer;4;2;iF;82;85;81;85;33;69
600;75;Holland;Premier League;3;4;Normal;74;62;76;76;71;76
2100;82;Jamaica;Bundesliga;4;4;Normal;91;77;75;84;33;64
2900;83;Brazil;CSL;2;3;Normal;64;49;60;68;84;74
1367;76;Turkey;Ligue 1 Conforama;3;3;Normal;81;42;70;71;73;74
1367;77;Congo DR;Süper Lig;2;2;CL;73;37;50;52;76;84
281667;86;Spain;icons;2;3;icon;76;45;68;58;88;89
2267;79;Spain;LaLiga Santander;3;3;Normal;69;73;77;79;71;74
1600;76;Portugal;Liga NOS;3;3;Normal;79;70;73;76;71;77
567;76;Congo DR;Premier League;4;2;Normal;86;63;72;80;70;70
190667;85;Germany;Bundesliga;3;4;iF;93;84;71;84;36;71
800;78;Argentina;Serie A TiM;4;5;Normal;75;62;77;79;76;70
683;76;Argentina;LiGA Bancomer MX;4;2;Normal;75;72;77;74;62;71
500;77;Uruguay;Eredivisie;3;3;Normal;71;75;74;79;40;69
3500;80;Spain;Ligue 1 Conforama;4;3;Normal;82;61;78;85;74;66
850;76;Belgium;Bundesliga;2;3;Normal;68;30;51;60;74;85
1067;75;Spain;LaLiga 1 i 2 i 3;3;4;Normal;61;72;77;71;65;67
1467;78;Germany;Bundesliga;3;3;Normal;70;66;75;79;64;67
2700;77;Argentina;LiGA Bancomer MX;4;3;Normal;90;70;69;81;37;66
3833;79;France;Ligue 1 Conforama;4;4;Normal;75;73;78;77;70;75
17167;87;Brazil;Ligue 1 Conforama;2;3;Normal;62;54;72;73;87;78
900;77;Spain;LaLiga Santander;4;3;Normal;83;71;71;81;64;70
650;75;Mexico;LiGA Bancomer MX;4;4;Normal;88;66;70;79;40;51
867;79;Spain;LaLiga Santander;3;2;Normal;72;63;74;71;79;72
2000;77;Germany;Bundesliga;4;4;Normal;80;62;75;83;72;68
700;78;England;Premier League;3;4;Normal;62;78;68;74;47;81
500;78;Slovenia;Serie A TiM;4;4;Normal;67;73;78;79;56;68
717;75;Senegal;Belgium Pro League;3;4;CL;93;67;66;78;47;63
950;78;Germany;Bundesliga;3;3;Normal;76;76;53;72;43;76
1133;76;Argentina;LaLiga Santander;2;3;Normal;61;53;68;64;77;71
900;78;Germany;Bundesliga;2;2;Normal;53;31;51;59;81;74
6200;84;Croatia;Bundesliga;4;5;Normal;84;80;78;82;62;77
488000;85;England;icons;2;3;icon;84;43;56;56;85;85
253667;85;France;icons;3;3;icon;86;64;80;82;70;80
10000;85;Spain;Premier League;3;4;CL;67;68;77;78;82;80
767;78;Morocco;Saudi Professional League;4;2;Normal;79;75;76;79;53;74
950;80;England;Premier League;2;3;Normal;60;49;62;66;80;79
441000;85;Romania;icons;4;4;icon;86;84;85;87;37;63
1367;80;Albania;Serie A TiM;3;3;Normal;79;51;68;75;78;74
550;77;Argentina;SAF;4;4;Normal;77;73;73;77;68;74
750000;88;England;icons;3;3;icon;80;48;65;64;89;82
91667;90;England;Premier League;3;4;iF;71;92;82;82;48;84
1200;77;Argentina;LiGA Bancomer MX;3;3;Normal;76;67;76;77;70;69
15083;81;France;Premier League;3;3;CL;80;70;78;79;79;89
600;76;England;Premier League;3;3;Normal;41;67;76;73;72;70
1300;80;Algeria;LaLiga Santander;2;3;Normal;66;46;74;71;81;72
933;75;France;Serie A TiM;3;4;Normal;69;72;78;76;43;63
2767;76;England;Premier League;3;3;CL;74;74;57;69;31;68
18417;87;Germany;Bundesliga;3;3;CL;51;58;76;73;89;76
917;80;Spain;LaLiga Santander;4;3;Normal;61;73;81;78;73;72
12167;80;italy;Calcio B;4;4;iF;85;81;79;83;33;68
4206000;94;Brazil;icons;5;5;icon;93;93;80;93;46;80
900;75;Colombia;Belgium Pro League;2;2;Normal;71;40;60;66;74;85
1004667;88;Holland;icons;4;4;icon;82;85;87;86;70;85
500;75;Portugal;Hellas Liga;3;3;Normal;77;68;71;74;74;72
700;76;Argentina;Major League Soccer;3;4;Normal;56;71;78;74;49;61
25500;87;Spain;LaLiga Santander;3;4;iF;42;82;90;80;71;70
650;75;Spain;LaLiga Santander;3;4;Normal;68;76;65;78;30;64
2467;78;Argentina;Süper Lig;4;4;Normal;69;69;81;80;63;65
243000;87;England;Premier League;4;3;Halloween;74;83;81;84;81;87
800;76;Mexico;Eredivisie;2;4;Normal;70;53;66;68;75;75
783;75;italy;Serie A TiM;2;3;Normal;32;32;57;59;78;70
2367;80;Holland;Ligue 1 Conforama;3;3;Normal;57;72;80;73;77;80
1267;76;Côte d'ivoire;Ligue 1 Conforama;3;5;Normal;88;76;69;75;36;72
850;79;France;Ligue 1 Conforama;4;4;Normal;71;69;81;79;66;68
938333;88;Northern ireland;icons;4;4;icon;91;88;81;92;59;70
11250;81;Morocco;Bundesliga;5;3;iF;86;68;78;84;48;51
1108000;89;Brazil;icons;4;5;icon;82;88;88;88;46;83
667;76;Portugal;Hellas Liga;2;3;Normal;68;52;54;64;74;77
8433;85;Spain;Premier League;3;4;Normal;67;68;77;78;82;80
650;75;Republic of ireland;Premier League;3;3;Normal;68;68;74;75;70;75
1000;75;Brazil;Ligue 1 Conforama;3;3;Normal;67;66;71;73;74;75
883;76;Argentina;Liga NOS;4;3;CL;92;65;68;84;50;51
368333;90;France;LaLiga Santander;4;3;iF;82;88;86;90;58;73
1600;77;Algeria;Ligue 1 Conforama;4;5;Normal;88;68;72;82;71;73
850;75;Holland;Eredivisie;3;3;Normal;89;53;66;75;69;71
3000;77;France;Ligue 1 Conforama;4;3;Normal;73;68;75;77;74;73
1033;77;Spain;LaLiga Santander;2;3;Normal;66;33;58;60;75;74
800;78;Republic of ireland;Premier League;2;3;Normal;47;45;51;49;78;80
500;75;Ukraine;Ukraine Liga;3;4;Normal;71;67;70;76;67;49
13083;84;Spain;LaLiga Santander;4;3;iF;82;77;79;88;52;59
767;76;England;Premier League;3;3;Normal;71;60;71;74;75;69
2200;75;Argentina;SAF;3;2;Normal;78;61;67;72;71;80
306000;86;Spain;icons;4;4;icon;77;85;80;86;50;71
39500;85;Brazil;Serie A TiM;4;3;CL;75;71;78;84;85;84
750;77;italy;Serie A TiM;3;3;Normal;62;74;68;75;40;81
1300;75;Ukraine;Ukraine Liga;2;3;Normal;65;44;51;51;75;79
667;79;Slovakia;LaLiga Santander;4;4;Normal;64;63;76;78;70;66
500;75;Slovenia;Serie A TiM;3;3;Normal;61;69;73;71;71;78
950;76;Spain;LaLiga Santander;3;4;Normal;85;66;71;78;72;71
967;75;Germany;Bundesliga;3;3;Normal;65;67;75;77;66;63
61500;85;Austria;Bundesliga;3;4;Halloween;76;82;88;82;83;79
800;79;France;Premier League;2;2;Normal;53;33;65;57;78;83
77833;85;France;Premier League;3;3;iF;80;71;82;80;83;78
833;76;France;LaLiga Santander;2;4;Normal;61;42;53;51;74;79
1133;77;Germany;Bundesliga;3;4;Normal;64;77;62;70;38;75
98000;89;Spain;LaLiga Santander;3;3;Normal;72;68;75;74;87;85
1333;76;Turkey;Süper Lig;4;4;Normal;75;69;78;76;56;69
3033;75;Morocco;Eredivisie;4;2;Normal;83;70;70;79;29;67
950;75;Brazil;Saudi Professional League;3;3;Normal;88;66;71;77;40;54
700;76;Zimbabwe;Premier League;3;2;Normal;74;49;63;72;75;82
1867;78;Belgium;Belgium Pro League;4;4;;76;73;76;80;43;61
7333;84;England;Premier League;4;3;Normal;72;81;79;82;71;79
1400;80;Portugal;Premier League;4;4;Normal;65;71;78;80;73;80
3200;76;Cameroon;Ligue 1 Conforama;4;4;Normal;76;71;68;77;37;71
1000;75;italy;Serie A TiM;3;2;Normal;75;59;70;75;73;66
633;76;italy;Premier League;3;3;Normal;81;72;50;77;30;68
800;77;Brazil;CSL;3;3;Normal;73;76;64;70;34;74
4167;76;Brazil;Hellas Liga;4;3;Normal;84;69;71;75;72;76
600;76;England;Premier League;3;4;Normal;47;62;73;71;76;80
2033;82;Ukraine;Ukraine Liga;5;3;CL;83;78;79;86;46;73
1300;78;Germany;Bundesliga;3;3;Normal;76;80;69;77;40;68
468667;89;England;icons;2;3;icon;84;90;75;78;48;84
550;75;Holland;LiGA Bancomer MX;3;4;Normal;61;76;57;69;32;70
3533;82;Jamaica;Bundesliga;4;4;CL;91;77;75;84;33;64
1200;75;Nigeria;Belgium Pro League;4;3;Normal;92;71;62;79;39;67
1000;79;Russia;LaLiga Santander;3;4;Normal;77;79;78;77;55;67
517;79;italy;Serie A TiM;3;3;Normal;74;68;79;77;72;69
6133;82;France;Bundesliga;3;3;Normal;89;65;76;80;78;78
733;80;Ukraine;Ukraine Liga;3;3;CL;67;61;72;70;78;80
5400;84;Spain;Serie A TiM;3;3;CL;89;78;75;83;47;64
2167;76;Germany;Bundesliga;3;3;Normal;81;71;70;77;37;69
12250;81;France;Bundesliga;3;3;iF;86;80;75;82;53;81
1667;81;France;Premier League;4;3;Normal;80;65;78;87;70;78
1533;75;South Africa;Belgium Pro League;4;4;Normal;79;73;69;79;36;44
1600;79;Brazil;LaLiga Santander;3;4;Normal;77;44;58;68;78;80
11500;81;Croatia;League of Russia;3;4;iF;82;77;78;82;52;70
4033;83;Argentina;LaLiga Santander;2;3;Normal;43;60;67;62;82;81
1100;78;Senegal;Premier League;4;2;Normal;94;77;68;80;22;64
2467;79;Russia;Ligue 1 Conforama;4;4;Normal;81;71;75;82;65;67
