avg price;overall_rating;club;nation;league;position;skills;weakfoot;foot;origin;pac;sho;pas;dri;def;phy
950;75;FC Porto;Colombia;Liga NOS;LM;4;4;Right;N\A;92;68;65;77;32;67
950;75;Milan;Portugal;Serie A TiM;ST;4;4;Right;N\A;87;72;64;75;27;71
2600;79;Newcastle United;France;Premier League;RW;5;4;Right;N\A;93;70;70;86;23;63
850;75;Torino;italy;Serie A TiM;RM;4;3;Right;N\A;71;68;73;73;76;75
400;75;SL Benfica;Morocco;Liga NOS;CAM;4;4;Right;N\A;67;68;71;82;37;61
750;75;RCD Mallorca;Côte d'ivoire;LaLiga Santander;LM;4;4;Right;N\A;88;71;63;75;34;73
650;75;Amiens SC;France;Ligue 1 Conforama;CM;3;3;Right;N\A;66;67;71;72;68;77
3100;75;Malaga CF;Spain;LaLiga 1 i 2 i 3;CB;2;4;Right;N\A;67;49;65;65;75;74
400;75;Hellas Verona;italy;Serie A TiM;CAM;4;4;Right;N\A;63;69;74;78;55;50
667;76;Olympiacos CFP;Portugal;Hellas Liga;CB;2;3;Right;N\A;68;52;54;64;74;77
750;75;Real Betis;Spain;LaLiga Santander;LB;3;3;Left;N\A;81;63;68;75;68;55
867;75;CS Maritimo;Mozambique;Liga NOS;CB;2;3;Right;N\A;69;41;56;62;75;76
1200;75;RC Celta;Uruguay;LaLiga Santander;LB;3;3;Left;N\A;79;71;72;73;71;70
800;75;Arsenal;England;Premier League;RWB;4;3;Right;N\A;85;59;70;76;68;67
900;75;RC Deportivo;Spain;LaLiga 1 i 2 i 3;ST;3;4;Right;N\A;74;75;68;74;46;64
1500;75;Vitória Guimarães;Mali;Liga NOS;RB;3;3;Right;N\A;92;36;59;72;68;74
650;75;KRC Genk;Japan;Belgium Pro League;RW;4;3;Right;N\A;90;66;69;75;59;71
750;75;Chelsea;England;Premier League;CAM;3;4;Right;N\A;71;68;74;76;46;53
800;75;Standard de Liege;Cyprus;Belgium Pro League;LB;2;3;Left;N\A;66;63;72;67;76;74
583;75;AZ;Holland;Eredivisie;RW;4;3;Left;N\A;77;62;73;79;34;58
2333;75;FC Dynamo Kyiv;Ukraine;Ukraine Liga;CB;2;3;Right;N\A;65;23;43;42;77;74
4133;75;SV Werder Bremen;Peru;Bundesliga;ST;4;4;Right;N\A;34;77;73;75;37;64
633;75;Football Club de Metz;France;Ligue 1 Conforama;CM;3;3;Right;N\A;50;59;76;72;69;71
750;75;Leicester City;Jamaica;Premier League;CB;2;2;Right;N\A;29;34;41;55;76;72
667;75;Stade Rennais FC;Madagascar;Ligue 1 Conforama;CB;2;2;Left;N\A;67;44;61;60;74;78
550;76;Granada CF;Spain;LaLiga Santander;ST;3;4;Right;N\A;57;77;71;72;43;68
467;75;Vissel Kobe;Germany;Meiji Yasuda J1 League;CAM;4;3;Left;N\A;70;79;74;75;46;77
500;75;CD Viñazur;Chile;Campeonato Scotiabank;CAM;4;4;Right;N\A;59;65;76;76;40;62
767;75;Crystal Palace;England;Premier League;CB;2;3;Right;N\A;32;40;48;49;76;65
600;75;RCD Mallorca;Spain;LaLiga Santander;CM;3;3;Right;N\A;46;70;80;71;48;60
550;75;Stade de Reims;Togo;Ligue 1 Conforama;CDM;3;3;Right;N\A;53;55;65;70;75;79
700;75;Royal Antwerp FC;Belgium;Belgium Pro League;CDM;3;3;Right;N\A;55;68;65;68;74;82
850;75;Montpellier Herault SC;France;Ligue 1 Conforama;CB;2;3;Right;N\A;52;31;61;64;76;75
500;75;Royal Antwerp FC;israel;Belgium Pro League;CAM;4;4;Right;N\A;69;73;73;76;46;53
500;75;VfB Stuttgart;Germany;Bundesliga 2;CM;3;4;Right;N\A;56;69;77;76;66;62
750;75;Real Betis;Spain;LaLiga Santander;RB;3;3;Right;N\A;70;52;67;69;73;74
700;76;Burnley;England;Premier League;ST;3;4;Right;N\A;72;74;68;72;41;68
650;75;Universidad Católica;Argentina;Campeonato Scotiabank;CAM;4;4;Left;N\A;84;67;72;78;30;39
1467;75;Tigres U.A.N.L.;Mexico;LiGA Bancomer MX;CB;2;2;Right;N\A;57;55;60;58;76;72
583;75;Colón de Santa Fe;Argentina;SAF;CDM;2;3;Right;N\A;52;51;65;66;74;76
600;75;Bournemouth;England;Premier League;CM;3;4;Left;N\A;52;65;75;70;66;66
650;75;Watford;Jamaica;Premier League;CB;2;3;Right;N\A;55;34;57;62;76;70
683;75;KAA Gent;Belgium;Belgium Pro League;CM;3;4;Right;N\A;58;66;76;74;70;68
650;75;Al ittihad;Morocco;Saudi Professional League;CB;2;3;Right;N\A;55;45;51;52;75;80
500;76;PAOK;Holland;Hellas Liga;CAM;3;3;Right;N\A;73;70;76;78;33;60
650;75;Toulouse Football Club;France;Ligue 1 Conforama;CDM;3;3;Right;N\A;65;57;67;71;72;81
783;75;inter;italy;Serie A TiM;CB;2;3;Right;N\A;32;32;57;59;78;70
567;75;West Ham United;Colombia;Premier League;CDM;3;3;Right;N\A;60;58;70;68;74;73
1200;75;TSG 1899 Hoffenheim;Norway;Bundesliga;CB;2;3;Right;N\A;49;53;71;66;75;75
1467;75;SV Werder Bremen;Germany;Bundesliga;RM;4;3;Right;N\A;73;70;73;79;44;48
367;75;PSV;Greece;Eredivisie;ST;3;3;Left;N\A;53;76;65;65;20;78
700;75;RC Strasbourg Alsace;Côte d'ivoire;Ligue 1 Conforama;CB;2;3;Right;N\A;56;38;50;56;74;79
700;75;Crystal Palace;Belgium;Premier League;ST;2;3;Right;N\A;58;74;61;65;32;72
1000;75;KRC Genk;Belgium;Belgium Pro League;CB;2;2;Right;N\A;51;41;46;40;75;81
800;75;Angers SCO;France;Ligue 1 Conforama;CB;2;3;Left;N\A;45;33;53;49;76;72
700;75;Club León;Mexico;LiGA Bancomer MX;CM;3;3;Left;N\A;64;69;74;77;58;67
533;75;Stoke City;Wales;EFL Championship;CM;3;3;Right;N\A;67;65;72;76;73;73
767;75;Angers SCO;Côte d'ivoire;Ligue 1 Conforama;CB;2;2;Right;N\A;51;32;57;51;74;80
750;75;Newcastle United;Scotland;Premier League;LWB;4;4;Left;N\A;73;74;76;76;65;69
983;75;RCD Espanyol;Colombia;LaLiga Santander;CB;2;3;Right;N\A;45;44;59;51;73;76
500;75;Pachuca;Mexico;LiGA Bancomer MX;CDM;3;3;Right;N\A;68;60;71;69;70;78
750;75;West Bromwich Albion;Scotland;EFL Championship;RM;4;4;Right;N\A;82;70;71;75;43;70
600;75;Crystal Palace;Republic of ireland;Premier League;CDM;3;4;Right;N\A;58;60;73;73;74;65
750;75;D. Alaves;Ghana;LaLiga Santander;CM;3;2;Left;N\A;83;66;72;76;71;76
700;75;Sassuolo;italy;Serie A TiM;ST;3;4;Right;N\A;84;76;58;72;29;67
800;75;Moreirense FC;Portugal;Liga NOS;RB;3;3;Right;N\A;62;62;72;73;75;75
700;75;Bournemouth;England;Premier League;LM;3;3;Right;N\A;75;70;73;75;36;55
833;75;Al ittihad;Serbia;Saudi Professional League;ST;3;3;Right;N\A;70;73;55;69;35;79
583;75;SD Eibar;Spain;LaLiga Santander;ST;3;3;Left;N\A;74;75;65;73;43;66
1133;75;RCD Mallorca;France;LaLiga Santander;RM;4;4;Left;N\A;87;73;70;76;40;64
650;75;Montpellier Herault SC;France;Ligue 1 Conforama;CDM;2;4;Right;N\A;67;62;66;70;76;75
800;75;RCD Espanyol;Spain;LaLiga Santander;LB;3;3;Left;N\A;71;51;68;72;73;75
1000;75;Club Brugge KV;Belgium;Belgium Pro League;CM;3;5;Right;N\A;67;63;73;70;71;74
650;75;Southampton;Japan;Premier League;CB;2;4;Right;N\A;55;41;51;63;76;72
500;75;Lazio;Kosovo;Serie A TiM;LM;4;4;Right;N\A;79;70;71;77;57;77
600;75;Stade Brestois 29;France;Ligue 1 Conforama;CM;3;3;Left;N\A;65;72;73;73;72;75
650;75;Tigres U.A.N.L.;Mexico;LiGA Bancomer MX;LM;4;4;Right;N\A;88;66;70;79;40;51
500;75;Cagliari;Moldova;Serie A TiM;CM;3;4;Right;N\A;64;68;72;70;75;78
650;75;Stade Brestois 29;France;Ligue 1 Conforama;ST;3;3;Right;N\A;46;74;63;74;35;72
1800;75;Chievo Verona;italy;Calcio B;CAM;4;4;Right;N\A;68;69;73;80;61;61
517;75;CD Leganes;Denmark;LaLiga Santander;ST;4;4;Right;N\A;75;74;69;76;35;75
1233;75;1. FC Nürnberg;Germany;Bundesliga 2;CM;3;2;Right;N\A;67;71;65;70;75;81
633;75;Stade de Reims;France;Ligue 1 Conforama;CDM;3;3;Left;N\A;67;62;72;71;68;72
550;75;Fenerbahçe SK;Turkey;Süper Lig;CAM;3;4;Right;N\A;79;65;71;77;52;70
1333;75;Galatasaray SK;Japan;Süper Lig;LB;3;5;Right;N\A;81;49;66;70;72;65
1333;75;MKE Ankaragücü;Portugal;Süper Lig;LB;3;2;Left;N\A;82;60;70;76;70;70
917;75;1. FC Köln;Austria;Bundesliga;LM;4;5;Right;N\A;80;70;70;79;37;57
700;75;RCD Espanyol;Spain;LaLiga Santander;RB;3;3;Right;N\A;66;53;70;71;71;72
2200;75;West Bromwich Albion;England;EFL Championship;ST;2;2;Right;N\A;52;77;57;68;37;69
650;75;Universidad Católica;Chile;Campeonato Scotiabank;RW;3;4;Right;N\A;90;63;71;79;64;64
1000;75;D. Alaves;Spain;LaLiga Santander;CB;2;3;Right;N\A;75;47;66;68;74;77
617;75;Pachuca;Argentina;LiGA Bancomer MX;ST;3;3;Right;N\A;77;75;67;74;30;67
883;75;1. FC Köln;Germany;Bundesliga;CAM;3;3;Right;N\A;75;63;72;77;40;57
500;75;Ajax;Morocco;Eredivisie;CAM;4;5;Right;N\A;73;74;74;78;36;57
800;75;inter;italy;Serie A TiM;RB;3;3;Right;N\A;68;55;65;71;78;70
600;75;SD Eibar;Spain;LaLiga Santander;CDM;3;3;Right;N\A;64;66;68;69;70;78
683;75;Burnley;England;Premier League;RB;2;3;Right;N\A;67;61;73;72;75;74
617;75;San Lorenzo de Almagro;Argentina;SAF;ST;3;4;Right;N\A;61;76;59;70;38;67
900;75;Evkur Yeni Malatyaspor;Brazil;Süper Lig;RM;4;3;Left;N\A;91;66;69;77;51;65
650;75;Burnley;Republic of ireland;Premier League;RM;3;3;Right;N\A;68;68;74;75;70;75
533;75;CD Leganes;Spain;LaLiga Santander;CM;3;3;Right;N\A;40;67;73;71;72;71
1000;75;Sport-Club Freiburg;France;Bundesliga;RB;3;3;Right;N\A;76;64;74;75;69;75
1100;75;TSG 1899 Hoffenheim;Greece;Bundesliga;LWB;3;3;Left;N\A;75;64;68;73;72;74
550;75;Southampton;Scotland;Premier League;CAM;3;4;Right;N\A;75;73;72;74;64;72
500;75;Urawa Red Diamonds;Brazil;Meiji Yasuda J1 League;ST;4;2;Right;N\A;67;76;66;76;36;77
950;75;D. Alaves;Brazil;LaLiga Santander;CB;2;2;Right;N\A;58;32;43;53;75;76
1000;75;Queretaro;Colombia;LiGA Bancomer MX;LM;4;4;Right;N\A;91;70;64;81;44;66
500;75;Portland Timbers;Colombia;Major League Soccer;CDM;3;4;Right;N\A;80;60;66;71;72;78
800;75;Torino;Côte d'ivoire;Serie A TiM;CB;2;3;Right;N\A;65;32;55;66;75;71
800;75;Newcastle United;Wales;Premier League;CB;2;2;Left;N\A;66;40;63;67;76;72
900;75;Olympique de Marseille;France;Ligue 1 Conforama;RB;3;3;Right;N\A;82;66;69;74;71;71
500;75;Watford;England;Premier League;CDM;3;3;Right;N\A;64;61;70;74;72;71
600;75;Newcastle United;Holland;Premier League;LWB;3;4;Left;N\A;74;62;76;76;71;76
600;75;Universidad Católica;Argentina;Campeonato Scotiabank;CM;3;3;Left;N\A;57;68;73;72;67;77
733;75;CD Leganes;Nigeria;LaLiga Santander;CB;2;3;Right;N\A;70;32;50;58;73;78
517;75;Velez Sarsfield;Argentina;SAF;ST;3;4;Right;N\A;81;75;65;73;36;72
700;75;Club Brugge KV;Angola;Belgium Pro League;RB;4;3;Right;N\A;84;61;69;76;71;78
850;75;1. FSV Mainz 05;Sweden;Bundesliga;CF;3;3;Right;N\A;77;73;69;78;51;70
867;75;R. Valladolid CF;Spain;LaLiga Santander;RM;3;4;Left;N\A;81;70;74;76;54;69
500;75;RC Strasbourg Alsace;Serbia;Ligue 1 Conforama;CB;2;5;Right;N\A;39;34;49;55;77;77
350;75;Santos Laguna;Mexico;LiGA Bancomer MX;CDM;2;3;Right;N\A;74;53;68;67;74;70
600;75;Club Brugge KV;Belgium;Belgium Pro League;CF;3;4;Right;N\A;74;75;72;77;48;70
633;75;TSG 1899 Hoffenheim;Holland;Bundesliga;LWB;3;3;Right;N\A;87;36;62;72;71;69
800;75;FC Red Bull Salzburg;Brazil;Österreichische Fußball-Bundesliga;CB;2;5;Right;N\A;47;60;66;66;75;74
667;75;FC Nantes;France;Ligue 1 Conforama;CDM;3;3;Right;N\A;47;56;61;62;74;80
650;75;Granada CF;Venezuela;LaLiga Santander;LM;4;4;Right;N\A;88;74;68;78;38;67
1067;75;1. FC Köln;Austria;Bundesliga;CAM;3;3;Left;N\A;74;66;71;81;38;66
1933;75;FC Basel;Switzerland;Raiffeisen Super League;CAM;3;4;Left;N\A;66;73;80;72;71;71
1100;75;VfB Stuttgart;Germany;Bundesliga 2;CB;2;3;Left;N\A;67;38;54;60;75;77
600;75;Aston Villa;Scotland;Premier League;CM;3;4;Left;N\A;73;66;71;75;70;78
500;75;New England Revolution;Spain;Major League Soccer;CAM;4;4;Left;N\A;65;68;75;76;39;55
683;75;Amiens SC;Senegal;Ligue 1 Conforama;ST;3;4;Right;N\A;83;71;55;73;23;66
583;75;Lazio;italy;Serie A TiM;CM;3;3;Right;N\A;68;69;75;73;68;65
1333;75;1. FC Heidenheim 1846;Germany;Bundesliga 2;RM;3;4;Right;N\A;70;78;77;73;35;61
683;75;Brighton & Hove Albion;France;Premier League;ST;3;3;Right;N\A;75;73;66;72;41;69
850;75;SV Werder Bremen;Germany;Bundesliga;CM;3;2;Right;N\A;59;70;76;74;61;67
1167;75;TSG 1899 Hoffenheim;Germany;Bundesliga;CB;2;4;Right;N\A;73;48;54;60;76;71
567;75;Sport-Club Freiburg;Germany;Bundesliga;CM;3;3;Right;N\A;65;63;71;75;61;70
833;75;Toulouse Football Club;France;Ligue 1 Conforama;ST;3;2;Right;N\A;77;74;68;78;29;55
1300;75;Levante UD;Portugal;LaLiga Santander;RM;4;2;Left;N\A;92;68;68;80;29;56
700;75;Udinese;Nigeria;Serie A TiM;CB;2;3;Right;N\A;65;32;45;45;76;77
500;75;Santos Laguna;Chile;LiGA Bancomer MX;CAM;4;3;Right;N\A;79;68;72;74;52;70
500;75;Celtic;Scotland;Scottish Premiership;CAM;3;4;Left;N\A;77;70;70;76;63;77
933;75;D. Alaves;Colombia;LaLiga Santander;CDM;3;3;Right;N\A;53;61;68;69;72;79
950;75;Levante UD;Spain;LaLiga Santander;CB;2;3;Right;N\A;57;43;54;58;76;76
800;75;Atletico Tucuman;Argentina;SAF;CB;2;3;Right;N\A;57;35;55;60;76;75
550;75;Santos Laguna;Argentina;LiGA Bancomer MX;ST;3;3;Right;N\A;56;75;61;66;39;79
800;75;Atlanta United;Paraguay;Major League Soccer;RM;4;4;Right;N\A;92;74;64;79;45;63
1700;75;AS Monaco Football Club SA;Brazil;Ligue 1 Conforama;CB;2;2;Right;N\A;65;35;50;59;76;75
917;75;Udinese;Côte d'ivoire;Serie A TiM;CM;3;4;Right;N\A;72;67;69;76;68;75
500;75;GNK Dinamo Zagreb;FYR Macedonia;Croatia Liga;CDM;3;3;Right;N\A;61;60;64;66;73;80
3300;76;SC Braga;Portugal;Liga NOS;LB;3;3;Left;N\A;70;59;68;70;74;75
650;75;R. Valladolid CF;Spain;LaLiga Santander;ST;3;4;Right;N\A;68;76;65;78;30;64
700;76;Brighton & Hove Albion;Colombia;Premier League;LW;4;3;Right;N\A;86;69;67;80;38;53
650;76;Udinese;Argentina;Serie A TiM;ST;3;4;Right;N\A;80;74;62;77;25;65
750;75;Real Sociedad;Spain;LaLiga Santander;RB;2;3;Right;N\A;65;34;63;62;77;64
600;75;Parma;italy;Serie A TiM;CM;2;3;Right;N\A;67;63;73;74;67;64
800;75;Hellas Verona;italy;Serie A TiM;CF;3;3;Right;N\A;77;75;71;75;35;66
800;75;Leicester City;England;Premier League;LW;4;3;Right;N\A;88;67;67;80;37;55
500;75;PSV;Mexico;Eredivisie;CM;4;2;Left;N\A;75;71;74;74;64;66
633;75;Granada CF;Spain;LaLiga Santander;ST;3;3;Left;N\A;67;76;58;75;27;69
600;75;Levante UD;Montenegro;LaLiga Santander;CDM;3;3;Left;N\A;55;51;66;68;75;77
3667;75;SL Benfica;Argentina;Liga NOS;CB;2;2;Right;N\A;66;38;53;49;76;74
1133;75;SV Werder Bremen;Serbia;Bundesliga;CB;2;3;Right;N\A;63;31;57;60;75;72
483;75;Nottingham Forest;England;EFL Championship;RM;4;3;Left;N\A;84;67;69;78;49;56
1000;75;Milan;italy;Serie A TiM;RM;3;2;Right;N\A;75;59;70;75;73;66
1000;75;OGC Nice;Brazil;Ligue 1 Conforama;CM;3;3;Right;N\A;67;66;71;73;74;75
717;75;Leeds United;England;EFL Championship;CDM;3;3;Right;N\A;67;66;69;69;72;83
750;75;Hull City;England;EFL Championship;RM;4;3;Left;N\A;79;72;67;77;43;64
750;75;Everton;England;Premier League;RB;3;3;Right;N\A;70;42;66;66;76;71
1533;75;Club Brugge KV;South Africa;Belgium Pro League;RW;4;4;Left;N\A;79;73;69;79;36;44
1367;75;1. FC Köln;France;Bundesliga;CM;4;4;Right;N\A;74;64;73;76;66;53
1000;75;Rayo Vallecano;Uruguay;LaLiga 1 i 2 i 3;CB;2;3;Right;N\A;51;47;49;57;76;76
500;75;R. Valladolid CF;Morocco;LaLiga Santander;CDM;3;3;Right;N\A;74;62;69;72;73;73
2600;75;1. FSV Mainz 05;France;Bundesliga;CB;2;3;Left;N\A;72;39;59;64;74;79
550;75;Monterrey;Holland;LiGA Bancomer MX;ST;3;4;Left;N\A;61;76;57;69;32;70
500;75;Sampdoria;Czech Republic;Serie A TiM;CM;4;3;Left;N\A;77;70;73;76;67;64
5333;75;Angers SCO;Senegal;Ligue 1 Conforama;RM;3;4;Left;N\A;81;72;69;76;30;67
3900;75;Sporting CP;Colombia;Liga NOS;LB;3;2;Left;N\A;86;49;65;69;71;71
650;75;Levante UD;Spain;LaLiga Santander;CDM;3;3;Right;N\A;61;73;71;70;73;71
650;75;Velez Sarsfield;Argentina;SAF;CM;4;3;Left;N\A;62;62;75;76;66;81
1200;75;AS Monaco Football Club SA;Germany;Ligue 1 Conforama;RB;4;4;Right;N\A;76;53;70;77;72;68
3033;75;AZ;Morocco;Eredivisie;LW;4;2;Right;N\A;83;70;70;79;29;67
500;75;RSC Anderlecht;Holland;Belgium Pro League;CAM;3;4;Right;N\A;73;77;70;73;47;69
900;75;Piemonte Calcio;Croatia;Serie A TiM;LW;3;4;Right;N\A;77;67;74;83;41;67
500;75;Everton;England;Premier League;CM;3;3;Right;N\A;66;62;73;75;65;69
900;75;FC Schalke 04;Germany;Bundesliga;CM;3;3;Right;N\A;68;62;69;75;71;78
500;75;Roma;Guinea;Serie A TiM;CM;3;3;Right;N\A;64;54;73;77;72;73
1600;75;LOSC Lille;Portugal;Ligue 1 Conforama;CM;3;4;Right;N\A;76;72;69;77;70;82
583;75;West Bromwich Albion;Croatia;EFL Championship;CAM;4;4;Right;N\A;67;69;73;77;60;62
1100;75;KRC Genk;Colombia;Belgium Pro League;CB;2;3;Left;N\A;70;28;54;60;74;76
883;75;Núñez;Argentina;SAF;RB;3;3;Right;N\A;84;49;64;69;72;80
850;75;Stade Rennais FC;France;Ligue 1 Conforama;CB;2;2;Right;N\A;62;33;46;59;73;78
700;76;PSV;Holland;Eredivisie;ST;4;3;Right;N\A;91;73;64;79;29;72
1700;75;FC Augsburg;Germany;Bundesliga;CB;2;3;Left;N\A;66;39;53;60;75;71
1300;75;Brighton & Hove Albion;Brazil;Premier League;LB;3;3;Left;N\A;70;49;62;67;76;72
900;75;LOSC Lille;Brazil;Ligue 1 Conforama;LM;3;2;Left;N\A;89;63;68;79;38;52
500;76;SL Benfica;Portugal;Liga NOS;CDM;3;2;Right;N\A;65;44;62;69;76;73
867;75;Manchester United;Portugal;Premier League;RB;3;3;Right;N\A;80;60;71;77;70;77
567;75;Leicester City;England;Premier League;LW;3;4;Right;N\A;78;69;71;76;45;57
1167;75;Bayer 04 Leverkusen;Greece;Bundesliga;CB;2;3;Right;N\A;68;35;59;57;75;71
1767;76;CSKA Moscow;Russia;League of Russia;ST;3;4;Right;N\A;80;74;65;76;33;63
333;76;CD Leganes;Morocco;LaLiga Santander;ST;3;4;Left;N\A;75;74;54;73;34;74
650;75;KAA Gent;Tunisia;Belgium Pro League;CB;3;3;Right;N\A;66;63;67;65;75;76
600;75;RC Celta;Spain;LaLiga Santander;CDM;3;3;Right;N\A;68;53;72;74;75;65
500;75;CA Osasuna;Serbia;LaLiga Santander;CM;3;3;Right;N\A;52;68;71;71;71;73
1700;75;Levante UD;Uruguay;LaLiga Santander;CB;2;3;Right;N\A;61;41;48;55;75;77
750;75;Arsenal;France;Premier League;CM;3;3;Right;N\A;71;62;73;73;69;74
1067;75;Olympique de Marseille;France;Ligue 1 Conforama;CB;3;3;Right;N\A;70;35;67;70;75;74
900;75;RCD Mallorca;Colombia;LaLiga Santander;ST;3;4;Right;N\A;86;75;62;71;38;71
517;75;Velez Sarsfield;Argentina;SAF;CM;3;4;Right;N\A;79;63;70;73;70;78
850;75;Club Brugge KV;Senegal;Belgium Pro League;LW;3;4;Right;N\A;93;67;66;78;47;63
1200;75;Club Brugge KV;Nigeria;Belgium Pro League;RW;4;3;Right;N\A;92;71;62;79;39;67
1367;75;Getafe CF;Spain;LaLiga Santander;LM;3;3;Left;N\A;83;60;71;76;65;72
650;76;Buenos Aires;Argentina;SAF;CAM;3;3;Right;N\A;71;75;75;74;56;62
1933;75;1. FSV Mainz 05;Cameroon;Bundesliga;CDM;3;4;Right;N\A;75;68;71;71;69;81
500;76;AZ;Holland;Eredivisie;CDM;3;2;Left;N\A;68;67;74;71;74;76
1367;76;Athletic Club;Spain;LaLiga Santander;CB;2;3;Right;N\A;64;22;46;50;74;73
1733;75;RB Leipzig;Uruguay;Bundesliga;LB;3;3;Left;N\A;77;65;72;74;72;72
500;75;Brescia;italy;Serie A TiM;CDM;3;4;Right;N\A;78;65;75;75;71;76
917;75;Valencia CF;Spain;LaLiga Santander;RM;3;4;Right;N\A;78;69;69;76;32;57
750;75;D. Alaves;Spain;LaLiga Santander;RB;3;3;Right;N\A;70;35;63;69;74;65
1800;75;CD Tenerife;Spain;LaLiga 1 i 2 i 3;CDM;3;3;Right;N\A;71;60;72;73;69;72
967;75;TSG 1899 Hoffenheim;Germany;Bundesliga;CM;3;3;Right;N\A;65;67;75;77;66;63
850;76;Sheffield United;England;Premier League;CB;2;3;Right;N\A;46;44;57;54;77;65
867;76;FC Girondins de Bordeaux;France;Ligue 1 Conforama;ST;3;3;Right;N\A;66;76;73;72;46;71
483;75;Celtic;Scotland;Scottish Premiership;CDM;2;3;Right;N\A;63;52;65;71;72;81
700;76;Bologna;Switzerland;Serie A TiM;CM;3;4;Right;N\A;57;73;76;76;71;66
600;76;Núñez;Argentina;SAF;CDM;3;3;Right;N\A;44;59;70;68;77;72
750;76;Cagliari;Estonia;Serie A TiM;CB;2;3;Left;N\A;41;48;63;61;77;67
1200;76;Borussia Mönchengladbach;Sweden;Bundesliga;LB;3;3;Left;N\A;70;62;74;74;74;70
500;76;Perth Glory;Spain;Hyundai A-League;CAM;4;4;Right;N\A;63;72;72;80;44;58
700;76;VfB Stuttgart;Germany;Bundesliga 2;ST;3;4;Right;N\A;58;75;59;67;35;75
600;76;West Ham United;England;Premier League;CM;3;3;Right;N\A;41;67;76;73;72;70
567;76;Hertha BSC;Norway;Bundesliga;CDM;3;3;Right;N\A;58;46;71;76;71;72
700;76;Bologna;Argentina;Serie A TiM;ST;4;3;Right;N\A;74;71;72;82;46;65
500;76;Toronto FC;United States;Major League Soccer;CDM;2;3;Right;N\A;58;62;75;72;69;76
8800;76;Getafe CF;Spain;LaLiga Santander;CDM;3;3;Right;N\A;42;64;72;65;73;72
833;76;Hamburger SV;Germany;Bundesliga 2;CAM;3;3;Left;N\A;65;73;75;76;44;63
500;76;Chongqing Lifan FC;Poland;CSL;CAM;4;4;Left;N\A;73;74;73;76;45;73
500;76;Al ittihad;Morocco;Saudi Professional League;CDM;3;2;Right;N\A;62;62;71;73;71;77
750;77;Bologna;Brazil;Serie A TiM;CB;2;3;Right;N\A;48;40;49;54;80;63
600;76;Burnley;England;Premier League;CM;3;4;Right;N\A;47;62;73;71;76;80
550;76;Crystal Palace;Scotland;Premier League;CM;3;3;Right;N\A;60;65;72;73;71;75
1200;76;Deportivo Toluca;Argentina;LiGA Bancomer MX;CB;2;3;Right;N\A;45;37;63;52;75;80
750;76;Real Sociedad;France;LaLiga Santander;CM;4;5;Right;N\A;56;70;74;75;68;65
700;76;Cardiff City;Côte d'ivoire;EFL Championship;CB;2;3;Right;N\A;51;28;44;56;76;79
650;76;West Ham United;New Zealand;Premier League;CB;2;3;Right;N\A;52;52;48;50;77;73
650;76;AEK Athens;Ukraine;Hellas Liga;CB;2;3;Right;N\A;50;39;59;46;76;75
500;76;Melbourne Victory;Sweden;Hyundai A-League;ST;3;4;Right;N\A;50;77;75;73;41;73
700;76;Shandong Luneng Taishan;Belgium;CSL;CM;3;3;Right;N\A;42;71;70;69;76;88
1000;76;Borussia Mönchengladbach;United States;Bundesliga;LM;3;4;Right;N\A;76;66;73;75;68;66
1117;76;Eintracht Frankfurt;Holland;Bundesliga;CM;3;4;Right;N\A;66;73;79;78;54;67
750;76;Angers SCO;France;Ligue 1 Conforama;CM;3;3;Left;N\A;55;69;76;71;71;73
650;76;Watford;Northern ireland;Premier League;CB;2;3;Right;N\A;40;37;57;55;77;73
733;76;CD Leganes;Venezuela;LaLiga Santander;RB;3;3;Right;N\A;71;64;70;74;75;67
700;76;Leicester City;England;Premier League;RM;3;3;Right;N\A;70;68;75;76;59;69
867;75;SV Werder Bremen;Germany;Bundesliga;CB;2;3;Right;N\A;52;29;48;44;77;73
533;76;New York City FC;Argentina;Major League Soccer;CAM;4;4;Right;N\A;73;71;74;77;52;50
1133;76;CA Osasuna;Argentina;LaLiga Santander;CB;2;3;Right;N\A;61;53;68;64;77;71
600;76;Hamburger SV;Greece;Bundesliga 2;CB;2;3;Right;N\A;52;40;47;46;76;78
1467;76;Monterrey;Argentina;LiGA Bancomer MX;CB;2;3;Right;N\A;46;46;59;60;74;82
6000;76;1. FSV Mainz 05;Hungary;Bundesliga;ST;3;3;Right;N\A;40;76;61;70;40;77
1300;76;Crystal Palace;Holland;Premier League;LB;3;4;Left;N\A;87;68;70;76;72;71
700;76;Cruz Azul;Mexico;LiGA Bancomer MX;RM;4;3;Right;N\A;75;72;75;78;47;60
883;76;SV Werder Bremen;Czech Republic;Bundesliga;RB;3;2;Right;N\A;73;51;70;75;75;72
567;76;Genoa;Serbia;Serie A TiM;CDM;2;3;Right;N\A;55;59;72;68;73;77
883;76;R. Valladolid CF;Spain;LaLiga Santander;CB;2;3;Right;N\A;52;52;59;60;76;78
500;77;SC Braga;Brazil;Liga NOS;CDM;3;3;Right;N\A;62;67;74;73;73;77
700;75;CSKA Moscow;Russia;League of Russia;CB;2;3;Right;N\A;67;41;58;46;75;78
3800;76;SC Braga;Portugal;Liga NOS;RB;4;3;Right;N\A;84;65;73;78;71;65
500;76;Al ittihad;Chile;Saudi Professional League;CAM;5;3;Left;N\A;61;71;76;78;50;50
